from_date,fin_network,division,branch_col,service_level,tarsrt,country,city,city2,from_postcode,thru_postcode,till_date,zone_code,remark,lookup,branch,zone
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,KwaGcina,,,,2098-01-01 00:00:00,X3UTT,,KwaGcina,UTT,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,,,0186,0186,2098-01-01 00:00:00,X1ZAY,,186,ZAY,1
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,,,1779,1779,2098-01-01 00:00:00,X3ZAY,,1779,ZAY,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,,,4359,4359,2098-01-01 00:00:00,X1DUR,,4359,DUR,1
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,,,5103,5103,2098-01-01 00:00:00,X2UTT,,5103,UTT,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,,,9781,9781,2098-01-01 00:00:00,X2BFN,,9781,BFN,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,,,1911,1911,2098-01-01 00:00:00,X4ZAY,,1911,ZAY,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,,,8340,8340,2098-01-01 00:00:00,X3KIM,,8340,KIM,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,,,1550,1550,2098-01-01 00:00:00,X3ZAY,,1550,ZAY,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,,,1020,1020,2098-01-01 00:00:00,X3ZAY,,1020,ZAY,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,,,1150,1150,2098-01-01 00:00:00,X5NLP,,1150,NLP,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,,,5455,5455,2098-01-01 00:00:00,X4UTT,,5455,UTT,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kwamafunze,,,,2098-01-01 00:00:00,X2PZB,,Kwamafunze,PZB,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,KwaMagcakini,,,,2098-01-01 00:00:00,X4PZB,,KwaMagcakini,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kwa-Magidigidi,,,,2098-01-01 00:00:00,X3PZB,,Kwa-Magidigidi,PZB,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,KwaMagoda,,,,2098-01-01 00:00:00,X2PZB,,KwaMagoda,PZB,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kwamakhanya,,,,2098-01-01 00:00:00,X4PZB,,Kwamakhanya,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,kwaMankonjane,,,,2098-01-01 00:00:00,X4PZB,,kwaMankonjane,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,KwaMasele,,,,2098-01-01 00:00:00,X2ELS,,KwaMasele,ELS,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,,,5024,5024,2098-01-01 00:00:00,X3UTT,,5024,UTT,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,,,1000,1000,2098-01-01 00:00:00,X2ZAY,,1000,ZAY,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,,,0198,0198,2098-01-01 00:00:00,X2ZAY,,198,ZAY,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,,,4066,4066,2098-01-01 00:00:00,X2DUR,,4066,DUR,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,,,4735,4735,2098-01-01 00:00:00,X5UTT,,4735,UTT,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,,,5000,5000,2098-01-01 00:00:00,X3UTT,,5000,UTT,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,,,3201,3201,2098-01-01 00:00:00,X1PZB,,3201,PZB,1
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,,,5460,5460,2098-01-01 00:00:00,X4UTT,,5460,UTT,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,,,5070,5070,2098-01-01 00:00:00,X2UTT,,5070,UTT,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,,,3500,3500,2098-01-01 00:00:00,X3PZB,,3500,PZB,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,,,3310,3310,2098-01-01 00:00:00,X4PZB,,3310,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kwamgwagwa,,,,2098-01-01 00:00:00,X2PZB,,Kwamgwagwa,PZB,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,kwaMkhize,,,,2098-01-01 00:00:00,X4PZB,,kwaMkhize,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,KwaMndokwe,,,,2098-01-01 00:00:00,X3PZB,,KwaMndokwe,PZB,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kwamntogotho,,,,2098-01-01 00:00:00,X1PZB,,Kwamntogotho,PZB,1
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kwampande,,,,2098-01-01 00:00:00,X2PZB,,Kwampande,PZB,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,KwaMpundu,,,,2098-01-01 00:00:00,X2ELS,,KwaMpundu,ELS,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,KwaNcakubana,,,,2098-01-01 00:00:00,X4PZB,,KwaNcakubana,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,KwaNontshinga,,,,2098-01-01 00:00:00,X5ELS,,KwaNontshinga,ELS,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,KwaSandanezwe,,,,2098-01-01 00:00:00,X4PZB,,KwaSandanezwe,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,KwaSizabantu Mission,,,,2098-01-01 00:00:00,X4PZB,,KwaSizabantu Mission,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kwasokesimbone,,,,2098-01-01 00:00:00,X2PZB,,Kwasokesimbone,PZB,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,KwaTshezi,,,,2098-01-01 00:00:00,X2UTT,,KwaTshezi,UTT,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,KwaWezo,,,,2098-01-01 00:00:00,X5ELS,,KwaWezo,ELS,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Legogote,,,,2098-01-01 00:00:00,X2NLP,,Legogote,NLP,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Lions River,,,,2098-01-01 00:00:00,X2PZB,,Lions River,PZB,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Loskop,,,,2098-01-01 00:00:00,X4PZB,,Loskop,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Lower Loteni,,,,2098-01-01 00:00:00,X4PZB,,Lower Loteni,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Lukhanyeni,,,,2098-01-01 00:00:00,X5PZB,,Lukhanyeni,PZB,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Lusizini,,,,2098-01-01 00:00:00,X5PZB,,Lusizini,PZB,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Luthuli,,,,2098-01-01 00:00:00,X2DUR,,Luthuli,DUR,2
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Hlanganai,,,,2098-01-01 00:00:00,E3PZB,,Hlanganai,PZB,3
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Hlokozi,,,,2098-01-01 00:00:00,E4PZB,,Hlokozi,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Hlutankungu,,,,2098-01-01 00:00:00,E4PZB,,Hlutankungu,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Holland,,,,2098-01-01 00:00:00,E4PZB,,Holland,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Lusizini,,,,2098-01-01 00:00:00,E5PZB,,Lusizini,PZB,5
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Luthuli,,,,2098-01-01 00:00:00,E2DUR,,Luthuli,DUR,2
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Lwandlana,,,,2098-01-01 00:00:00,E2UTT,,Lwandlana,UTT,2
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Mabitsi,,,,2098-01-01 00:00:00,E4POL,,Mabitsi,POL,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Mzantsi,,,,2098-01-01 00:00:00,E3ELS,,Mzantsi,ELS,3
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Mzumbe,,,,2098-01-01 00:00:00,E4PZB,,Mzumbe,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Naauwpoort,,,,2098-01-01 00:00:00,E3KXE,,Naauwpoort,KXE,3
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Nadi,,,,2098-01-01 00:00:00,E1PZB,,Nadi,PZB,1
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Nazareth,,,,2098-01-01 00:00:00,E4PZB,,Nazareth,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Ncakubana,,,,2098-01-01 00:00:00,E4PZB,,Ncakubana,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Ncwadi,,,,2098-01-01 00:00:00,E3PZB,,Ncwadi,PZB,3
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Ndaba,,,,2098-01-01 00:00:00,E4PZB,,Ndaba,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Ndaleni,,,,2098-01-01 00:00:00,E2PZB,,Ndaleni,PZB,2
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Ndawana,,,,2098-01-01 00:00:00,E5PZB,,Ndawana,PZB,5
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Ndonyane,,,,2098-01-01 00:00:00,E4PZB,,Ndonyane,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Ndumangeni,,,,2098-01-01 00:00:00,E6ELS,,Ndumangeni,ELS,6
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Cedara,,,,2098-01-01 00:00:00,E1PZB,,Cedara,PZB,1
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Cedarville,,,,2098-01-01 00:00:00,E6ZCK,,Cedarville,ZCK,6
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Chaewe,,,,2098-01-01 00:00:00,E1PZB,,Chaewe,PZB,1
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Chamounix Estate,,,,2098-01-01 00:00:00,E3PZB,,Chamounix Estate,PZB,3
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Chatwell,,,,2098-01-01 00:00:00,E4PZB,,Chatwell,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Chieveley,,,,2098-01-01 00:00:00,E4PZB,,Chieveley,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Cibane,Cibane,,,2098-01-01 00:00:00,E3PZB,,CibaneCibane,PZB,3
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Cibane,Mbhukubhu,,,2098-01-01 00:00:00,E3PZB,,CibaneMbhukubhu,PZB,3
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Cibelichle,,,,2098-01-01 00:00:00,E4PZB,,Cibelichle,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Clairvaux,,,,2098-01-01 00:00:00,E4PZB,,Clairvaux,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Clan Syndicate,,,,2098-01-01 00:00:00,E2PZB,,Clan Syndicate,PZB,2
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Claridge,,,,2098-01-01 00:00:00,E1PZB,,Claridge,PZB,1
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Clydesdale,,,,2098-01-01 00:00:00,E4PZB,,Clydesdale,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Cold Place,,,,2098-01-01 00:00:00,E5PZB,,Cold Place,PZB,5
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Coleford,,,,2098-01-01 00:00:00,E5PZB,,Coleford,PZB,5
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Impendle,,,,2098-01-01 00:00:00,E3PZB,,Impendle,PZB,3
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Indawana,,,,2098-01-01 00:00:00,E5PZB,,Indawana,PZB,5
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Ingwangwane,,,,2098-01-01 00:00:00,E5PZB,,Ingwangwane,PZB,5
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Inhlazatshe,,,,2098-01-01 00:00:00,E1PZB,,Inhlazatshe,PZB,1
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Isandlwana,,,,2098-01-01 00:00:00,E5PZB,,Isandlwana,PZB,5
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Ivanhoe,,,,2098-01-01 00:00:00,E4PZB,,Ivanhoe,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Jolivet,,,,2098-01-01 00:00:00,E4PZB,,Jolivet,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Madibe,,,,2098-01-01 00:00:00,E6KXE,,Madibe,KXE,6
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Maduna,,,,2098-01-01 00:00:00,E4PZB,,Maduna,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Mafunze,,,,2098-01-01 00:00:00,E2PZB,,Mafunze,PZB,2
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Magangxosini,,,,2098-01-01 00:00:00,E4PZB,,Magangxosini,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Polela,,,,2098-01-01 00:00:00,E4PZB,,Polela,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Portington,,,,2098-01-01 00:00:00,E4PZB,,Portington,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Columbia,,,,2098-01-01 00:00:00,E4PZB,,Columbia,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Cool Air,,,,2098-01-01 00:00:00,E2PZB,,Cool Air,PZB,2
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Craig,,,,2098-01-01 00:00:00,E4PZB,,Craig,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Cramond,,,,2098-01-01 00:00:00,E1PZB,,Cramond,PZB,1
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Creighton,,,,2098-01-01 00:00:00,E4PZB,,Creighton,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Dalton,,,,2098-01-01 00:00:00,E2PZB,,Dalton,PZB,2
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,De Maseus,,,,2098-01-01 00:00:00,E5PZB,,De Maseus,PZB,5
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Deda,,,,2098-01-01 00:00:00,E5PZB,,Deda,PZB,5
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Kamensi,,,,2098-01-01 00:00:00,E3PZB,,Kamensi,PZB,3
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Mahehle,,,,2098-01-01 00:00:00,E4PZB,,Mahehle,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Ndungwana,,,,2098-01-01 00:00:00,E5UTT,,Ndungwana,UTT,5
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Ndzongiseni,,,,2098-01-01 00:00:00,E5UTT,,Ndzongiseni,UTT,5
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,New Hanover,,,,2098-01-01 00:00:00,E2PZB,,New Hanover,PZB,2
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Ngcamngeni,,,,2098-01-01 00:00:00,E3ELS,,Ngcamngeni,ELS,3
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Ngingqini,,,,2098-01-01 00:00:00,E4ELS,,Ngingqini,ELS,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Devondale,,,,2098-01-01 00:00:00,E5PZB,,Devondale,PZB,5
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Keate's Drift,,,,2098-01-01 00:00:00,E4PZB,,Keate's Drift,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Kenterton,,,,2098-01-01 00:00:00,E5PZB,,Kenterton,PZB,5
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Makuzeni,,,,2098-01-01 00:00:00,E3PZB,,Makuzeni,PZB,3
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Malenge,,,,2098-01-01 00:00:00,E5PZB,,Malenge,PZB,5
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Malenge Rail,,,,2098-01-01 00:00:00,E5PZB,,Malenge Rail,PZB,5
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Ngqokweni,,,,2098-01-01 00:00:00,E3PZB,,Ngqokweni,PZB,3
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Ngubela,,,,2098-01-01 00:00:00,E6PZB,,Ngubela,PZB,6
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Ngubeni,,,,2098-01-01 00:00:00,E2PZB,,Ngubeni,PZB,2
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Ngubevu,,,,2098-01-01 00:00:00,E4PZB,,Ngubevu,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Ngukwe,,,,2098-01-01 00:00:00,E5PZB,,Ngukwe,PZB,5
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Nguse,,,,2098-01-01 00:00:00,E4PZB,,Nguse,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Donnybrook,,,,2098-01-01 00:00:00,E4PZB,,Donnybrook,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Doornspruit,,,,2098-01-01 00:00:00,E2POL,,Doornspruit,POL,2
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Dovedale,,,,2098-01-01 00:00:00,E1PZB,,Dovedale,PZB,1
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Draycott,,,,2098-01-01 00:00:00,E4PZB,,Draycott,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Dumakude,,,,2098-01-01 00:00:00,E5PZB,,Dumakude,PZB,5
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Dumisa,,,,2098-01-01 00:00:00,E5PZB,,Dumisa,PZB,5
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Dyamala,,,,2098-01-01 00:00:00,E5ELS,,Dyamala,ELS,5
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Kingscliffe,,,,2098-01-01 00:00:00,E3PZB,,Kingscliffe,PZB,3
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Kingscote,,,,2098-01-01 00:00:00,E5PZB,,Kingscote,PZB,5
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Kobonqaba,,,,2098-01-01 00:00:00,E4ELS,,Kobonqaba,ELS,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Manderston,,,,2098-01-01 00:00:00,E1PZB,,Manderston,PZB,1
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Mandlekazi,,,,2098-01-01 00:00:00,E3PZB,,Mandlekazi,PZB,3
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Mangangeni,,,,2098-01-01 00:00:00,E3PZB,,Mangangeni,PZB,3
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Mangweveni,,,,2098-01-01 00:00:00,E5UTT,,Mangweveni,UTT,5
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Nhlabamkosi,,,,2098-01-01 00:00:00,E3PZB,,Nhlabamkosi,PZB,3
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Nieujaarsfontein,,,,2098-01-01 00:00:00,E5PZB,,Nieujaarsfontein,PZB,5
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Nkanyezini,,,,2098-01-01 00:00:00,E1PZB,,Nkanyezini,PZB,1
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Nkomeni,,,,2098-01-01 00:00:00,E5PZB,,Nkomeni,PZB,5
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Ebuta,,,,2098-01-01 00:00:00,E4PZB,,Ebuta,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Echibini,,,,2098-01-01 00:00:00,E3PZB,,Echibini,PZB,3
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Edashi,,,,2098-01-01 00:00:00,E4PZB,,Edashi,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Edgeton,,,,2098-01-01 00:00:00,E5PZB,,Edgeton,PZB,5
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Efaye,,,,2098-01-01 00:00:00,E3PZB,,Efaye,PZB,3
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,eGotyibeni,,,,2098-01-01 00:00:00,E4UTT,,eGotyibeni,UTT,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Ekuzameni,,,,2098-01-01 00:00:00,E4PZB,,Ekuzameni,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Elandskop,,,,2098-01-01 00:00:00,E2PZB,,Elandskop,PZB,2
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Elucingweni,,,,2098-01-01 00:00:00,E5PZB,,Elucingweni,PZB,5
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Elukhasini,,,,2098-01-01 00:00:00,E5PZB,,Elukhasini,PZB,5
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Korinte,,,,2098-01-01 00:00:00,E5PZB,,Korinte,PZB,5
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Kranskop,,,,2098-01-01 00:00:00,E4PZB,,Kranskop,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Mantulela,,,,2098-01-01 00:00:00,E4PZB,,Mantulela,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Mapumulo,,,,2098-01-01 00:00:00,E4DUR,,Mapumulo,DUR,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Maqabaqabeni,,,,2098-01-01 00:00:00,E4PZB,,Maqabaqabeni,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Maranjana,,,,2098-01-01 00:00:00,E5PZB,,Maranjana,PZB,5
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Nkwazela,,,,2098-01-01 00:00:00,E4PZB,,Nkwazela,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Nomanranjana,,,,2098-01-01 00:00:00,E5PZB,,Nomanranjana,PZB,5
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Nombewu,,,,2098-01-01 00:00:00,E4PZB,,Nombewu,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Nongidi,,,,2098-01-01 00:00:00,E4PZB,,Nongidi,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Nonguxa,,,,2098-01-01 00:00:00,E3PZB,,Nonguxa,PZB,3
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Nottingham Road,,,,2098-01-01 00:00:00,E3PZB,,Nottingham Road,PZB,3
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,eMahlutshini,,,,2098-01-01 00:00:00,E4PZB,,eMahlutshini,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Ematimatolo,,,,2098-01-01 00:00:00,E4PZB,,Ematimatolo,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Emazabekweni,,,,2098-01-01 00:00:00,E4PZB,,Emazabekweni,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Embulwane,,,,2098-01-01 00:00:00,E4PZB,,Embulwane,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Emmaus Mission,,,,2098-01-01 00:00:00,E4PZB,,Emmaus Mission,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,KuLozulu,,,,2098-01-01 00:00:00,E3UTT,,KuLozulu,UTT,3
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Marhewini,,,,2098-01-01 00:00:00,E5PZB,,Marhewini,PZB,5
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Marshmead,,,,2098-01-01 00:00:00,E4PZB,,Marshmead,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Marulaneng,,,,2098-01-01 00:00:00,E4POL,,Marulaneng,POL,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Nsingabantu,,,,2098-01-01 00:00:00,E5PZB,,Nsingabantu,PZB,5
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Nsuze,,,,2098-01-01 00:00:00,E3PZB,,Nsuze,PZB,3
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Ntaba,,,,2098-01-01 00:00:00,E4PZB,,Ntaba,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Ntababomvu,,,,2098-01-01 00:00:00,E4PZB,,Ntababomvu,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Ntabamhlope,,,,2098-01-01 00:00:00,E4PZB,,Ntabamhlope,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Ntabangema,,,,2098-01-01 00:00:00,E3PZB,,Ntabangema,PZB,3
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Ntapha,,,,2098-01-01 00:00:00,E4PZB,,Ntapha,PZB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,eco,,ZA,Ntembeni,,,,2098-01-01 00:00:00,E1PZB,,Ntembeni,PZB,1
